order_item_id,order_id,product_id,quantity,discount,unit_price
OI024180,O12933,P0243,1,0.0,1507.96
OI024181,O12933,P0261,1,0.1,309.26
OI024182,O12934,P0094,2,0.0,55697.66
OI024183,O12934,P0230,1,0.05,5030.45
OI024184,O12935,P0214,1,0.1,750.29
OI024185,O12936,P0497,1,0.1,34184.3
OI024186,O12936,P0073,1,0.05,4141.58
OI024187,O12937,P0476,1,0.0,488.59
OI024188,O12938,P0097,1,0.0,1186.2
OI024189,O12938,P0390,2,0.1,892.03
OI024190,O12938,P0162,1,0.2,1803.31
OI024191,O12938,P0467,3,0.15,10480.23
OI024192,O12939,P0406,1,0.0,284.29
OI024193,O12940,P0374,3,0.0,12543.35
OI024194,O12940,P0192,1,0.05,1517.14
OI024195,O12940,P0444,1,0.0,1039.23
OI024196,O12941,P0251,1,0.05,7516.78
OI024197,O12942,P0439,3,0.05,13006.62
OI024198,O12942,P0266,1,0.1,5324.42
OI024199,O12943,P0081,2,0.2,3108.0
OI024200,O12943,P0194,1,0.1,1575.31
OI024201,O12943,P0009,1,0.0,745.83
OI024202,O12944,P0316,1,0.0,693.55
OI024203,O12944,P0304,1,0.05,24265.75
OI024204,O12945,P0234,1,0.05,2137.17
OI024205,O12945,P0300,2,0.05,1511.88
OI024206,O12946,P0317,1,0.1,3755.68
OI024207,O12947,P0438,2,0.05,24434.93
OI024208,O12947,P0112,1,0.05,27719.85
OI024209,O12948,P0494,1,0.15,6687.28
OI024210,O12948,P0273,1,0.0,795.86
OI024211,O12949,P0125,1,0.0,22069.6
OI024212,O12949,P0283,1,0.1,55510.24
OI024213,O12950,P0452,1,0.05,3198.39
OI024214,O12951,P0104,2,0.1,3379.66
OI024215,O12952,P0093,3,0.1,14198.8
OI024216,O12952,P0374,1,0.05,12543.35
OI024217,O12952,P0183,1,0.05,1116.66
OI024218,O12952,P0276,1,0.1,7190.17
OI024219,O12953,P0405,1,0.0,2303.99
OI024220,O12953,P0408,1,0.1,12411.5
OI024221,O12953,P0224,1,0.15,45439.97
OI024222,O12953,P0471,3,0.1,596.39
OI024223,O12954,P0145,1,0.0,1100.58
OI024224,O12954,P0453,1,0.05,48739.67
OI024225,O12954,P0388,1,0.0,32427.23
OI024226,O12954,P0219,1,0.05,1529.74
OI024227,O12955,P0439,1,0.15,13006.62
OI024228,O12955,P0237,2,0.0,33372.82
OI024229,O12956,P0409,2,0.2,388.5
OI024230,O12956,P0372,1,0.05,1030.81
OI024231,O12956,P0100,1,0.0,14238.78
OI024232,O12956,P0377,1,0.1,404.57
OI024233,O12957,P0299,1,0.0,1421.67
OI024234,O12958,P0137,1,0.05,14168.04
OI024235,O12959,P0230,1,0.0,5030.45
OI024236,O12960,P0101,1,0.2,1539.79
OI024237,O12960,P0345,1,0.05,305.98
OI024238,O12961,P0181,1,0.1,2757.39
OI024239,O12962,P0309,1,0.05,8852.86
OI024240,O12963,P0009,3,0.05,745.83
OI024241,O12964,P0201,1,0.0,26384.4
OI024242,O12965,P0464,2,0.05,1359.18
OI024243,O12965,P0117,1,0.0,867.75
OI024244,O12965,P0410,1,0.0,15658.55
OI024245,O12966,P0245,1,0.05,1082.72
OI024246,O12967,P0013,2,0.05,6213.54
OI024247,O12967,P0087,3,0.0,300.28
OI024248,O12968,P0339,1,0.1,47694.64
OI024249,O12968,P0258,1,0.0,1538.5
OI024250,O12968,P0202,1,0.05,636.25
OI024251,O12969,P0431,1,0.0,8875.25
OI024252,O12969,P0243,1,0.15,1507.96
OI024253,O12970,P0445,1,0.0,5409.5
OI024254,O12970,P0010,1,0.05,800.98
OI024255,O12971,P0068,1,0.1,1256.22
OI024256,O12971,P0435,1,0.1,663.02
OI024257,O12972,P0153,1,0.0,53237.26
OI024258,O12973,P0178,1,0.0,55283.9
OI024259,O12973,P0124,1,0.1,47376.71
OI024260,O12974,P0075,2,0.05,1749.09
OI024261,O12974,P0343,2,0.1,818.65
OI024262,O12975,P0129,1,0.0,2319.56
OI024263,O12976,P0272,1,0.0,2632.11
OI024264,O12977,P0267,1,0.0,925.93
OI024265,O12977,P0104,1,0.1,3379.66
OI024266,O12978,P0456,2,0.15,13727.92
OI024267,O12978,P0077,1,0.05,27183.7
OI024268,O12978,P0323,1,0.0,2651.04
OI024269,O12979,P0235,2,0.1,35484.17
OI024270,O12979,P0378,1,0.05,4244.37
OI024271,O12980,P0470,1,0.15,313.24
OI024272,O12981,P0414,2,0.0,12075.03
OI024273,O12981,P0255,2,0.0,2334.66
OI024274,O12981,P0465,1,0.0,5684.87
OI024275,O12981,P0195,1,0.0,10292.55
OI024276,O12982,P0253,1,0.0,6467.57
OI024277,O12983,P0087,2,0.0,300.28
OI024278,O12984,P0426,3,0.15,656.37
OI024279,O12984,P0494,1,0.05,6687.28
OI024280,O12985,P0458,3,0.1,11047.76
OI024281,O12986,P0346,1,0.15,1031.36
OI024282,O12987,P0482,1,0.1,1036.66
OI024283,O12987,P0391,1,0.0,465.53
OI024284,O12987,P0282,1,0.0,31404.57
OI024285,O12988,P0280,3,0.15,1675.72
OI024286,O12989,P0312,1,0.1,18439.02
OI024287,O12989,P0237,1,0.1,33372.82
OI024288,O12990,P0376,1,0.0,36504.09
OI024289,O12991,P0240,3,0.1,2836.77
OI024290,O12992,P0345,1,0.1,305.98
OI024291,O12993,P0324,1,0.05,1118.5
OI024292,O12994,P0464,1,0.0,1359.18
OI024293,O12994,P0176,2,0.05,922.46
OI024294,O12995,P0049,1,0.0,1929.71
OI024295,O12996,P0240,1,0.05,2836.77
OI024296,O12997,P0276,3,0.05,7190.17
OI024297,O12997,P0274,1,0.0,49610.04
OI024298,O12998,P0301,3,0.15,2141.28
OI024299,O12999,P0188,1,0.1,1304.41
OI024300,O13000,P0303,1,0.05,5181.97
OI024301,O13000,P0470,1,0.0,313.24
OI024302,O13000,P0140,3,0.05,6520.36
OI024303,O13000,P0045,1,0.1,448.84
OI024304,O13001,P0101,1,0.05,1539.79
OI024305,O13002,P0443,2,0.0,754.99
OI024306,O13002,P0328,1,0.0,8216.24
OI024307,O13003,P0121,1,0.15,38144.64
OI024308,O13004,P0105,2,0.0,735.98
OI024309,O13004,P0169,1,0.0,54527.7
OI024310,O13004,P0149,1,0.15,19302.4
OI024311,O13005,P0356,1,0.0,1479.73
OI024312,O13005,P0414,3,0.1,12075.03
OI024313,O13006,P0223,3,0.1,4788.05
OI024314,O13006,P0354,1,0.0,663.27
OI024315,O13007,P0256,1,0.05,1340.67
OI024316,O13007,P0239,2,0.05,6315.78
OI024317,O13008,P0212,1,0.1,1982.97
OI024318,O13008,P0374,1,0.0,12543.35
OI024319,O13009,P0297,1,0.0,1396.46
OI024320,O13009,P0189,3,0.1,2001.46
OI024321,O13009,P0493,1,0.15,1215.23
OI024322,O13010,P0129,2,0.0,2319.56
OI024323,O13011,P0038,1,0.2,56272.22
OI024324,O13012,P0412,3,0.0,2807.84
OI024325,O13013,P0299,1,0.05,1421.67
OI024326,O13013,P0333,1,0.0,13799.36
OI024327,O13014,P0267,1,0.15,925.93
OI024328,O13015,P0241,3,0.15,249.4
OI024329,O13016,P0415,2,0.05,2345.44
OI024330,O13016,P0472,1,0.1,4464.22
OI024331,O13017,P0238,1,0.0,11307.77
OI024332,O13018,P0424,1,0.1,4461.81
OI024333,O13018,P0260,1,0.1,13063.8
OI024334,O13019,P0131,2,0.0,10686.98
OI024335,O13019,P0134,2,0.0,28242.38
OI024336,O13019,P0425,2,0.05,52302.1
OI024337,O13020,P0052,1,0.0,20564.08
OI024338,O13021,P0129,1,0.0,2319.56
OI024339,O13022,P0208,2,0.05,7158.46
OI024340,O13022,P0406,1,0.0,284.29
OI024341,O13023,P0026,1,0.0,1402.03
OI024342,O13023,P0258,1,0.15,1538.5
OI024343,O13023,P0101,1,0.1,1539.79
OI024344,O13024,P0353,1,0.1,38873.51
OI024345,O13025,P0220,1,0.05,1748.58
OI024346,O13025,P0306,1,0.15,3504.79
OI024347,O13026,P0464,1,0.0,1359.18
OI024348,O13026,P0154,2,0.0,20668.37
OI024349,O13026,P0135,1,0.1,749.75
OI024350,O13027,P0376,1,0.15,36504.09
OI024351,O13028,P0143,1,0.0,3580.52
OI024352,O13028,P0152,2,0.05,1368.76
OI024353,O13029,P0027,1,0.05,7461.34
OI024354,O13030,P0002,1,0.2,513.95
OI024355,O13031,P0047,2,0.1,1187.32
OI024356,O13032,P0169,1,0.2,54527.7
OI024357,O13032,P0040,1,0.0,2156.77
OI024358,O13033,P0307,3,0.1,18668.48
OI024359,O13033,P0019,1,0.05,836.88
OI024360,O13034,P0419,1,0.05,625.22
OI024361,O13035,P0017,2,0.1,3788.75
OI024362,O13036,P0261,1,0.1,309.26
OI024363,O13036,P0103,1,0.05,53700.49
OI024364,O13037,P0258,2,0.0,1538.5
OI024365,O13038,P0239,2,0.0,6315.78
OI024366,O13038,P0082,2,0.1,728.72
OI024367,O13039,P0069,1,0.15,1542.85
OI024368,O13039,P0044,1,0.0,59238.58
OI024369,O13040,P0116,2,0.1,30307.3
OI024370,O13040,P0065,1,0.05,937.04
OI024371,O13040,P0135,1,0.05,749.75
OI024372,O13040,P0455,3,0.2,25796.69
OI024373,O13041,P0432,2,0.05,934.25
OI024374,O13042,P0360,1,0.0,28814.32
OI024375,O13043,P0284,1,0.1,1036.9
OI024376,O13044,P0432,1,0.05,934.25
OI024377,O13045,P0240,1,0.1,2836.77
OI024378,O13045,P0101,1,0.05,1539.79
OI024379,O13046,P0196,2,0.05,11656.68
OI024380,O13047,P0011,1,0.15,366.55
OI024381,O13048,P0247,1,0.1,1145.5
OI024382,O13049,P0193,1,0.15,5119.8
OI024383,O13050,P0207,1,0.0,853.02
OI024384,O13051,P0223,1,0.2,4788.05
OI024385,O13051,P0116,2,0.05,30307.3
OI024386,O13051,P0296,2,0.05,346.42
OI024387,O13052,P0163,1,0.05,1439.63
OI024388,O13052,P0461,1,0.15,21095.88
OI024389,O13053,P0118,2,0.0,665.22
OI024390,O13054,P0042,1,0.0,17353.98
OI024391,O13055,P0131,1,0.05,10686.98
OI024392,O13055,P0369,1,0.15,12732.55
OI024393,O13056,P0173,1,0.05,17720.53
OI024394,O13057,P0411,1,0.0,3236.93
OI024395,O13058,P0151,1,0.1,2452.36
OI024396,O13059,P0491,1,0.1,25885.36
OI024397,O13060,P0340,1,0.0,32636.03
OI024398,O13060,P0111,1,0.05,16996.49
OI024399,O13060,P0461,2,0.0,21095.88
OI024400,O13060,P0436,2,0.0,1480.54
OI024401,O13061,P0140,1,0.05,6520.36
OI024402,O13061,P0430,1,0.05,5111.31
OI024403,O13062,P0422,2,0.15,246.11
OI024404,O13062,P0471,1,0.05,596.39
OI024405,O13063,P0209,1,0.15,42626.33
OI024406,O13064,P0426,1,0.05,656.37
OI024407,O13065,P0133,1,0.0,2233.69
OI024408,O13065,P0049,1,0.05,1929.71
OI024409,O13066,P0314,1,0.0,1071.23
OI024410,O13066,P0416,1,0.1,1496.72
OI024411,O13067,P0122,1,0.1,1224.32
OI024412,O13067,P0148,1,0.0,19839.55
OI024413,O13068,P0395,1,0.2,35468.55
OI024414,O13069,P0167,2,0.2,3698.11
OI024415,O13069,P0046,2,0.0,2162.01
OI024416,O13070,P0080,2,0.05,412.72
OI024417,O13070,P0360,1,0.2,28814.32
OI024418,O13071,P0338,1,0.0,1804.55
OI024419,O13072,P0013,1,0.15,6213.54
OI024420,O13073,P0393,1,0.15,2067.81
OI024421,O13073,P0241,3,0.15,249.4
OI024422,O13074,P0385,1,0.1,2810.29
OI024423,O13075,P0096,1,0.0,44145.07
OI024424,O13075,P0357,1,0.05,440.52
OI024425,O13076,P0038,1,0.05,56272.22
OI024426,O13076,P0044,2,0.1,59238.58
OI024427,O13076,P0125,1,0.15,22069.6
OI024428,O13077,P0341,3,0.0,292.12
OI024429,O13077,P0047,1,0.05,1187.32
OI024430,O13078,P0008,1,0.15,2014.16
OI024431,O13078,P0056,1,0.05,9462.21
OI024432,O13079,P0432,1,0.1,934.25
OI024433,O13080,P0101,1,0.0,1539.79
OI024434,O13080,P0032,3,0.1,5344.27
OI024435,O13081,P0163,1,0.15,1439.63
OI024436,O13081,P0223,1,0.0,4788.05
OI024437,O13081,P0482,1,0.2,1036.66
OI024438,O13082,P0020,2,0.0,3651.62
OI024439,O13083,P0415,3,0.1,2345.44
OI024440,O13083,P0166,1,0.2,1458.1
OI024441,O13083,P0172,2,0.1,2082.35
OI024442,O13084,P0499,1,0.15,726.92
OI024443,O13085,P0123,1,0.05,465.89
OI024444,O13086,P0489,2,0.1,27967.97
OI024445,O13086,P0277,1,0.15,1152.38
OI024446,O13086,P0200,1,0.0,14690.34
OI024447,O13087,P0436,1,0.15,1480.54
OI024448,O13087,P0425,3,0.05,52302.1
OI024449,O13088,P0166,1,0.0,1458.1
OI024450,O13088,P0012,2,0.0,2155.18
OI024451,O13088,P0322,1,0.05,59666.87
OI024452,O13089,P0027,1,0.0,7461.34
OI024453,O13089,P0173,1,0.05,17720.53
OI024454,O13090,P0249,2,0.05,3213.44
OI024455,O13091,P0289,1,0.0,19514.61
OI024456,O13091,P0339,1,0.05,47694.64
OI024457,O13092,P0128,2,0.0,43166.92
OI024458,O13092,P0235,1,0.1,35484.17
OI024459,O13093,P0494,3,0.15,6687.28
OI024460,O13094,P0050,1,0.1,8546.11
OI024461,O13094,P0063,1,0.0,731.11
OI024462,O13095,P0121,3,0.1,38144.64
OI024463,O13095,P0056,2,0.05,9462.21
OI024464,O13096,P0110,1,0.15,331.8
OI024465,O13097,P0420,2,0.1,24938.24
OI024466,O13097,P0357,2,0.05,440.52
OI024467,O13097,P0056,3,0.0,9462.21
OI024468,O13098,P0028,1,0.1,41867.45
OI024469,O13098,P0358,1,0.0,3913.07
OI024470,O13099,P0063,1,0.1,731.11
OI024471,O13099,P0248,1,0.0,2340.7
OI024472,O13100,P0017,1,0.05,3788.75
OI024473,O13101,P0005,2,0.0,1277.7
OI024474,O13101,P0236,1,0.05,305.07
OI024475,O13101,P0372,1,0.0,1030.81
OI024476,O13102,P0197,1,0.1,257.53
OI024477,O13102,P0360,1,0.1,28814.32
OI024478,O13103,P0243,1,0.0,1507.96
OI024479,O13104,P0257,3,0.2,6170.04
OI024480,O13104,P0147,1,0.0,40976.48
OI024481,O13105,P0095,1,0.0,789.39
OI024482,O13105,P0121,1,0.05,38144.64
OI024483,O13106,P0475,1,0.1,574.51
OI024484,O13107,P0296,1,0.0,346.42
OI024485,O13107,P0003,1,0.05,1017.51
OI024486,O13107,P0394,1,0.05,1018.48
OI024487,O13108,P0351,1,0.0,1544.55
OI024488,O13108,P0429,1,0.1,13557.49
OI024489,O13108,P0224,1,0.0,45439.97
OI024490,O13109,P0479,1,0.0,2997.38
OI024491,O13110,P0245,1,0.15,1082.72
OI024492,O13110,P0439,1,0.0,13006.62
OI024493,O13111,P0419,1,0.2,625.22
OI024494,O13112,P0169,2,0.1,54527.7
OI024495,O13113,P0206,1,0.05,457.31
OI024496,O13114,P0301,2,0.15,2141.28
OI024497,O13115,P0118,1,0.15,665.22
OI024498,O13115,P0191,1,0.2,824.8
OI024499,O13116,P0067,1,0.05,1109.82
OI024500,O13116,P0486,1,0.2,824.11
OI024501,O13116,P0360,1,0.05,28814.32
OI024502,O13117,P0102,1,0.1,1677.27
OI024503,O13118,P0094,2,0.1,55697.66
OI024504,O13119,P0180,1,0.0,846.25
OI024505,O13120,P0114,1,0.1,6369.07
OI024506,O13120,P0394,1,0.15,1018.48
OI024507,O13121,P0342,2,0.0,817.78
OI024508,O13121,P0232,1,0.05,769.0
OI024509,O13122,P0034,1,0.0,1194.41
OI024510,O13123,P0030,1,0.0,2737.23
OI024511,O13124,P0383,1,0.0,1441.34
OI024512,O13125,P0150,1,0.05,332.6
OI024513,O13125,P0153,1,0.05,53237.26
OI024514,O13126,P0291,1,0.0,18361.75
OI024515,O13126,P0459,2,0.1,40802.45
OI024516,O13127,P0322,1,0.15,59666.87
OI024517,O13127,P0334,2,0.05,10521.47
OI024518,O13128,P0070,1,0.05,1249.39
OI024519,O13128,P0255,2,0.05,2334.66
OI024520,O13129,P0223,1,0.1,4788.05
OI024521,O13129,P0134,1,0.15,28242.38
OI024522,O13130,P0477,1,0.05,892.78
OI024523,O13130,P0416,2,0.0,1496.72
OI024524,O13131,P0166,1,0.1,1458.1
OI024525,O13131,P0309,1,0.2,8852.86
OI024526,O13132,P0018,2,0.05,766.44
OI024527,O13133,P0425,1,0.05,52302.1
OI024528,O13133,P0256,1,0.0,1340.67
OI024529,O13133,P0422,2,0.0,246.11
OI024530,O13133,P0394,1,0.05,1018.48
OI024531,O13134,P0199,1,0.0,666.04
OI024532,O13135,P0007,1,0.05,2087.52
OI024533,O13135,P0427,1,0.0,1287.64
OI024534,O13135,P0020,2,0.1,3651.62
OI024535,O13136,P0224,2,0.1,45439.97
OI024536,O13136,P0006,3,0.1,2085.89
OI024537,O13136,P0363,1,0.15,4154.64
OI024538,O13137,P0247,2,0.15,1145.5
OI024539,O13137,P0141,2,0.1,2239.37
OI024540,O13137,P0334,1,0.05,10521.47
OI024541,O13138,P0411,1,0.0,3236.93
OI024542,O13139,P0493,2,0.1,1215.23
OI024543,O13140,P0240,1,0.05,2836.77
OI024544,O13140,P0402,1,0.0,1263.86
OI024545,O13140,P0390,1,0.2,892.03
OI024546,O13141,P0097,1,0.1,1186.2
OI024547,O13141,P0218,1,0.0,7588.13
OI024548,O13141,P0420,1,0.0,24938.24
OI024549,O13141,P0136,3,0.1,487.17
OI024550,O13142,P0409,3,0.0,388.5
OI024551,O13142,P0344,2,0.15,4557.36
OI024552,O13142,P0108,2,0.15,2823.68
OI024553,O13143,P0111,1,0.0,16996.49
OI024554,O13143,P0255,2,0.15,2334.66
OI024555,O13144,P0277,1,0.15,1152.38
OI024556,O13144,P0399,1,0.05,1978.06
OI024557,O13144,P0357,1,0.0,440.52
OI024558,O13145,P0292,1,0.0,1730.94
OI024559,O13146,P0482,2,0.0,1036.66
OI024560,O13146,P0259,1,0.0,2026.88
OI024561,O13146,P0158,1,0.0,24323.4
OI024562,O13147,P0363,1,0.15,4154.64
OI024563,O13148,P0466,3,0.1,1253.39
OI024564,O13149,P0169,1,0.15,54527.7
OI024565,O13149,P0300,1,0.05,1511.88
OI024566,O13150,P0105,1,0.05,735.98
OI024567,O13150,P0100,1,0.2,14238.78
OI024568,O13150,P0416,1,0.0,1496.72
OI024569,O13151,P0441,2,0.05,60173.16
OI024570,O13151,P0049,1,0.15,1929.71
OI024571,O13152,P0171,1,0.05,984.75
OI024572,O13153,P0299,1,0.0,1421.67
OI024573,O13154,P0433,1,0.0,290.0
OI024574,O13154,P0428,1,0.15,29925.84
OI024575,O13154,P0278,1,0.0,40971.93
OI024576,O13155,P0461,1,0.1,21095.88
OI024577,O13156,P0144,2,0.05,1072.71
OI024578,O13156,P0040,1,0.15,2156.77
OI024579,O13156,P0434,2,0.15,54889.94
OI024580,O13157,P0218,2,0.1,7588.13
OI024581,O13157,P0182,2,0.0,274.56
OI024582,O13157,P0466,1,0.1,1253.39
OI024583,O13157,P0091,2,0.2,2512.11
OI024584,O13158,P0238,2,0.15,11307.77
OI024585,O13158,P0127,1,0.0,7740.06
OI024586,O13158,P0481,1,0.0,822.86
OI024587,O13158,P0472,1,0.1,4464.22
OI024588,O13159,P0277,2,0.1,1152.38
OI024589,O13160,P0069,2,0.05,1542.85
OI024590,O13161,P0319,2,0.05,1991.66
OI024591,O13162,P0412,1,0.0,2807.84
OI024592,O13162,P0404,1,0.05,2441.23
OI024593,O13163,P0095,2,0.1,789.39
OI024594,O13163,P0177,1,0.05,1206.8
OI024595,O13163,P0147,1,0.1,40976.48
OI024596,O13164,P0095,1,0.05,789.39
OI024597,O13165,P0423,1,0.1,3929.19
OI024598,O13166,P0009,1,0.0,745.83
OI024599,O13166,P0359,1,0.0,5454.98
OI024600,O13167,P0056,1,0.0,9462.21
OI024601,O13168,P0294,1,0.0,7542.56
OI024602,O13168,P0202,3,0.0,636.25
OI024603,O13168,P0391,1,0.0,465.53
OI024604,O13169,P0086,3,0.0,935.33
OI024605,O13169,P0440,2,0.1,1150.47
OI024606,O13170,P0161,1,0.1,30912.64
OI024607,O13171,P0381,1,0.1,11957.49
OI024608,O13172,P0074,2,0.05,10368.98
OI024609,O13173,P0116,1,0.0,30307.3
OI024610,O13173,P0268,1,0.05,442.37
OI024611,O13173,P0308,1,0.15,9828.42
OI024612,O13174,P0104,1,0.05,3379.66
OI024613,O13174,P0190,1,0.1,538.75
OI024614,O13175,P0300,2,0.0,1511.88
OI024615,O13176,P0050,1,0.0,8546.11
OI024616,O13176,P0233,2,0.15,14294.54
OI024617,O13176,P0388,1,0.15,32427.23
OI024618,O13176,P0310,2,0.15,4838.53
OI024619,O13177,P0089,1,0.0,1042.45
OI024620,O13178,P0155,1,0.0,5761.42
OI024621,O13178,P0302,1,0.1,2111.29
OI024622,O13179,P0114,1,0.1,6369.07
OI024623,O13179,P0087,2,0.0,300.28
OI024624,O13180,P0414,1,0.05,12075.03
OI024625,O13180,P0015,2,0.1,2275.44
OI024626,O13180,P0164,1,0.05,3262.09
OI024627,O13180,P0307,1,0.1,18668.48
OI024628,O13181,P0227,1,0.05,859.27
OI024629,O13181,P0451,1,0.05,918.1
OI024630,O13181,P0114,2,0.0,6369.07
OI024631,O13182,P0388,2,0.05,32427.23
OI024632,O13182,P0452,2,0.0,3198.39
OI024633,O13183,P0310,1,0.05,4838.53
OI024634,O13184,P0443,1,0.0,754.99
OI024635,O13184,P0211,1,0.0,1172.74
OI024636,O13184,P0155,2,0.05,5761.42
OI024637,O13185,P0081,1,0.05,3108.0
OI024638,O13185,P0268,1,0.05,442.37
OI024639,O13185,P0010,2,0.1,800.98
OI024640,O13186,P0067,2,0.05,1109.82
OI024641,O13186,P0461,1,0.15,21095.88
OI024642,O13187,P0330,1,0.05,681.81
OI024643,O13187,P0155,1,0.05,5761.42
OI024644,O13187,P0335,1,0.1,8417.61
OI024645,O13187,P0035,1,0.1,2616.7
OI024646,O13188,P0433,2,0.15,290.0
OI024647,O13188,P0407,2,0.05,12334.48
OI024648,O13189,P0222,1,0.05,726.63
OI024649,O13190,P0422,1,0.1,246.11
OI024650,O13191,P0483,1,0.0,19926.29
OI024651,O13192,P0270,3,0.05,910.01
OI024652,O13193,P0271,2,0.0,6601.9
OI024653,O13193,P0162,1,0.05,1803.31
OI024654,O13193,P0062,1,0.1,27641.39
OI024655,O13194,P0077,1,0.05,27183.7
OI024656,O13194,P0131,2,0.15,10686.98
OI024657,O13194,P0100,1,0.0,14238.78
OI024658,O13195,P0490,1,0.1,5181.92
OI024659,O13196,P0103,3,0.0,53700.49
OI024660,O13196,P0148,3,0.15,19839.55
OI024661,O13196,P0376,2,0.05,36504.09
OI024662,O13196,P0435,2,0.0,663.02
OI024663,O13197,P0329,1,0.0,15448.51
OI024664,O13197,P0051,1,0.2,2625.06
OI024665,O13197,P0185,1,0.05,2348.45
OI024666,O13198,P0093,1,0.05,14198.8
OI024667,O13199,P0420,1,0.15,24938.24
OI024668,O13199,P0120,1,0.1,3967.34
OI024669,O13199,P0490,1,0.0,5181.92
OI024670,O13200,P0355,3,0.1,30819.58
OI024671,O13201,P0261,1,0.15,309.26
OI024672,O13201,P0131,2,0.0,10686.98
OI024673,O13202,P0063,2,0.0,731.11
OI024674,O13202,P0469,2,0.0,1082.85
OI024675,O13203,P0389,1,0.0,1059.78
OI024676,O13204,P0495,2,0.1,1480.7
OI024677,O13205,P0322,1,0.1,59666.87
OI024678,O13206,P0046,1,0.15,2162.01
OI024679,O13206,P0468,1,0.1,698.97
OI024680,O13206,P0205,1,0.1,3204.49
OI024681,O13207,P0258,2,0.0,1538.5
OI024682,O13207,P0286,1,0.0,57040.57
OI024683,O13208,P0145,3,0.15,1100.58
OI024684,O13209,P0148,1,0.05,19839.55
OI024685,O13209,P0242,3,0.15,3997.68
OI024686,O13209,P0184,1,0.15,13360.04
OI024687,O13210,P0257,1,0.0,6170.04
OI024688,O13210,P0165,2,0.2,1862.7
OI024689,O13210,P0100,2,0.15,14238.78
OI024690,O13210,P0342,1,0.1,817.78
OI024691,O13211,P0386,1,0.1,748.87
OI024692,O13212,P0252,1,0.0,1238.3
OI024693,O13212,P0075,2,0.05,1749.09
OI024694,O13213,P0368,2,0.0,16305.93
OI024695,O13214,P0208,1,0.05,7158.46
OI024696,O13214,P0268,1,0.0,442.37
OI024697,O13215,P0338,1,0.0,1804.55
OI024698,O13215,P0157,1,0.1,5355.23
OI024699,O13215,P0398,1,0.05,906.48
OI024700,O13215,P0198,2,0.05,5966.16
OI024701,O13216,P0435,1,0.2,663.02
OI024702,O13217,P0191,1,0.05,824.8
OI024703,O13217,P0364,1,0.05,7613.44
OI024704,O13218,P0414,1,0.0,12075.03
OI024705,O13218,P0470,1,0.1,313.24
OI024706,O13218,P0219,1,0.2,1529.74
OI024707,O13219,P0081,1,0.05,3108.0
OI024708,O13219,P0464,1,0.05,1359.18
OI024709,O13220,P0245,1,0.0,1082.72
OI024710,O13221,P0144,1,0.1,1072.71
OI024711,O13222,P0355,1,0.0,30819.58
OI024712,O13222,P0039,1,0.1,622.9
OI024713,O13223,P0498,2,0.15,867.26
OI024714,O13223,P0238,2,0.0,11307.77
OI024715,O13224,P0120,2,0.2,3967.34
OI024716,O13224,P0493,1,0.15,1215.23
OI024717,O13225,P0125,1,0.15,22069.6
OI024718,O13226,P0259,1,0.15,2026.88
OI024719,O13227,P0083,1,0.1,4107.0
OI024720,O13227,P0249,1,0.1,3213.44
OI024721,O13227,P0038,2,0.05,56272.22
OI024722,O13227,P0406,1,0.0,284.29
OI024723,O13228,P0243,3,0.05,1507.96
OI024724,O13229,P0319,1,0.15,1991.66
OI024725,O13230,P0447,2,0.15,1613.98
OI024726,O13231,P0098,2,0.0,1840.64
OI024727,O13232,P0179,1,0.05,557.58
OI024728,O13232,P0487,1,0.0,2017.04
OI024729,O13233,P0405,1,0.0,2303.99
OI024730,O13234,P0183,1,0.1,1116.66
OI024731,O13235,P0308,2,0.0,9828.42
OI024732,O13235,P0428,2,0.0,29925.84
OI024733,O13235,P0283,1,0.15,55510.24
OI024734,O13236,P0263,1,0.1,2111.79
OI024735,O13236,P0325,1,0.0,1568.87
OI024736,O13237,P0292,1,0.05,1730.94
OI024737,O13237,P0150,1,0.0,332.6
OI024738,O13238,P0460,1,0.1,1837.81
OI024739,O13238,P0406,1,0.15,284.29
OI024740,O13238,P0270,1,0.0,910.01
OI024741,O13238,P0374,1,0.2,12543.35
OI024742,O13239,P0457,1,0.05,1148.65
OI024743,O13240,P0032,1,0.1,5344.27
OI024744,O13240,P0184,1,0.0,13360.04
OI024745,O13240,P0185,1,0.05,2348.45
OI024746,O13240,P0234,1,0.0,2137.17
OI024747,O13241,P0219,1,0.1,1529.74
OI024748,O13242,P0467,1,0.1,10480.23
OI024749,O13243,P0402,1,0.1,1263.86
OI024750,O13243,P0416,1,0.05,1496.72
OI024751,O13243,P0152,1,0.05,1368.76
OI024752,O13244,P0406,2,0.1,284.29
OI024753,O13244,P0393,1,0.1,2067.81
OI024754,O13245,P0315,1,0.15,965.84
OI024755,O13246,P0182,1,0.05,274.56
OI024756,O13247,P0112,3,0.15,27719.85
OI024757,O13247,P0040,1,0.0,2156.77
OI024758,O13247,P0453,1,0.05,48739.67
OI024759,O13248,P0053,1,0.05,758.66
OI024760,O13248,P0325,1,0.05,1568.87
OI024761,O13249,P0169,1,0.1,54527.7
OI024762,O13249,P0311,1,0.15,27175.09
OI024763,O13250,P0066,1,0.15,1257.1
OI024764,O13250,P0092,1,0.0,2373.18
OI024765,O13251,P0080,1,0.15,412.72
OI024766,O13252,P0499,1,0.1,726.92
